,publishedAt,title,tags,categoryId,liveBroadcastContent,defaultLanguage,defaultAudioLanguage,duration,definition,caption,licensedContent,contentRating,projection,viewCount,likeCount,favoriteCount,commentCount
2194,2017-11-06T13:00:03Z,سفرطاس - جزائرية تشخشخ سفرطاس نيكولاس خوري فيقلبه رأسا على عقب,"['aj+ عربي aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'برامج يوتيوب', 'قصص عالمية', 'قصص نجاح', 'قصص واقعية مؤثرة', '“قصص الشعوب', 'فيديو تحفيزي', 'فيديو مؤثر', 'اخبار ال', 'نيكولاس خوري', 'الجزائر', 'الأردن', 'السليط', 'سفرطاس', 'سفرطاس تحدي الاكل', 'سفرطاس الحلقة الاولى', 'سفرطاس مقلوبة', 'سفرطاس aj+ عربي']",24,none,ar,ar,PT4M19S,hd,false,True,{},rectangular,251796,9043,0,864
2195,2017-11-04T18:00:04Z,الدحيح - الولا حاجة,"['الدحيح', 'AJ+ عربي', 'Eldahih', 'السليط', 'معنى و زيادة', 'السليط الاخباري', 'نيكولاس خوري', 'احمد الغندور', 'AJ+ الدحيح', 'AJ+ كبريت', 'UC-4Kn', 'السليط الاخباري الموسم الرابع', 'نيكولاس خوري السليط الاخباري', 'برامج AJ+', 'برنامج الدحيح الجديد', 'الدحيح رمضان', 'elda7ee7', 'elda7ee7 aj+', 'AJ+', 'مع تميم', 'تميم البرغوثي', 'AJ+ مع تميم', 'الولا حاجة', 'الدحيح - الولا حاجة', 'الولا حاجة اهم حاجة']",24,none,ar,ar,PT8M28S,hd,false,True,{},rectangular,2503382,101460,0,2970
2196,2017-11-03T18:00:02Z,معنى وزيادة - كلام بالعربي,"['الدحيح', 'AJ+ عربي', 'Eldahih', 'السليط', 'معنى و زيادة', 'السليط الاخباري', 'نيكولاس خوري', 'احمد الغندور', 'AJ+ الدحيح', 'AJ+ كبريت', 'UC-4Kn', 'السليط الاخباري الموسم الرابع', 'نيكولاس خوري السليط الاخباري', 'برامج AJ+', 'برنامج الدحيح الجديد', 'الدحيح رمضان', 'elda7ee7', 'elda7ee7 aj+', 'AJ+', 'مع تميم', 'تميم البرغوثي', 'AJ+ مع تميم', 'aj+ عربي aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'برامج يوتيوب', 'قصص عالمية', 'قصص نجاح', 'قصص واقعية مؤثرة', '“قصص الشعوب', 'اخبار مصر', 'اخبار تونس']",24,none,ar,ar,PT3M13S,hd,true,True,{},rectangular,28788,796,0,40
2197,2017-11-02T19:00:03Z,السليط الإخباري -  زواج مصلحة | الحلقة (15) الموسم الرابع,"['الدحيح', 'AJ+ عربي', 'Eldahih', 'السليط', 'معنى و زيادة', 'السليط الاخباري', 'نيكولاس خوري', 'احمد الغندور', 'AJ+ الدحيح', 'AJ+ كبريت', 'UC-4Kn', 'السليط الاخباري الموسم الرابع', 'نيكولاس خوري السليط الاخباري', 'برامج AJ+', 'برنامج الدحيح الجديد', 'الدحيح رمضان', 'elda7ee7', 'elda7ee7 aj+', 'AJ+', 'مع تميم', 'تميم البرغوثي', 'AJ+ مع تميم', 'برامج يوتيوب', 'قصص نجاح', 'قصص واقعية مؤثرة', 'اخبار قطر', 'اخبار السعودية', 'اخبار الامارات', 'اخبار المغرب', 'اخبار سوريا', 'اخبار الاردن']",24,none,ar,ar,PT9M7S,hd,false,True,{},rectangular,1337393,33437,0,1290
2198,2017-10-30T13:00:02Z,سفرطاس - لا تستهينوا بعائشة من موريتانيا فهي تأكل الحوت بالخاشوقة,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'برامج يوتيوب', 'قصص عالمية', 'قصص نجاح', 'قصص واقعية مؤثرة', 'قصص الشعوب', 'فيديو تحفيزي', 'فيديو مؤثر', 'اخبار الساعة', 'اخبار عاجلة', 'UC-4Kn', 'العراق', 'موريتانيا', 'كبة', 'رمضان', 'طبخ']",24,none,ar,ar,PT3M7S,hd,false,True,{},rectangular,33843,1031,0,119
2199,2017-10-28T18:00:04Z,الدحيح -  المساس بالاحتباس,"['الدحيح', 'AJ+ عربي', 'Eldahih', 'السليط', 'معنى و زيادة', 'السليط الاخباري', 'نيكولاس خوري', 'احمد الغندور', 'AJ+ الدحيح', 'AJ+ كبريت', 'UC-4Kn', 'السليط الاخباري الموسم الرابع', 'نيكولاس خوري السليط الاخباري', 'برامج AJ+', 'برنامج الدحيح الجديد', 'الدحيح رمضان', 'elda7ee7', 'elda7ee7 aj+', 'AJ+', 'مع تميم', 'تميم البرغوثي', 'AJ+ مع تميم', 'المساس بالاحتباس']",24,none,ar,ar,PT8M4S,hd,true,True,{},rectangular,1737938,51642,0,1195
2200,2017-10-27T18:00:04Z,معنى وزيادة - لعبة الذاكرة,"['الدحيح', 'AJ+ عربي', 'Eldahih', 'السليط', 'معنى و زيادة', 'السليط الاخباري', 'نيكولاس خوري', 'احمد الغندور', 'AJ+ الدحيح', 'AJ+ كبريت', 'UC-4Kn', 'السليط الاخباري الموسم الرابع', 'نيكولاس خوري السليط الاخباري', 'برامج AJ+', 'برنامج الدحيح الجديد', 'الدحيح رمضان', 'elda7ee7', 'elda7ee7 aj+', 'AJ+', 'مع تميم', 'تميم البرغوثي', 'AJ+ مع تميم']",24,none,ar,ar,PT3M12S,hd,true,True,{},rectangular,33863,1012,0,77
2201,2017-10-26T19:00:01Z,السليط الإخباري - تحرش دولي | الحلقة (14) الموسم الرابع,"['الدحيح', 'AJ+ عربي', 'Eldahih', 'السليط', 'معنى و زيادة', 'السليط الاخباري', 'نيكولاس خوري', 'احمد الغندور', 'AJ+ الدحيح', 'AJ+ كبريت', 'UC-4Kn', 'السليط الاخباري الموسم الرابع', 'نيكولاس خوري السليط الاخباري', 'برامج AJ+', 'برنامج الدحيح الجديد', 'الدحيح رمضان', 'elda7ee7', 'elda7ee7 aj+', 'AJ+', 'مع تميم', 'تميم البرغوثي', 'AJ+ مع تميم', 'اخبار مصر', 'اخبار العراق', 'اخبار تونس', 'اخبار فلسطين', 'فلسطين اليوم', 'اخبار قطر', 'اخبار السعودية', 'اخبار الامارات', 'اخبار المغرب', 'اخبار سوريا', 'اخبار الاردن']",24,none,ar,ar,PT10M3S,hd,false,True,{},rectangular,556931,20577,0,702
2202,2017-10-23T13:00:05Z,سفرطاس  - بحريني يكشف أسرار المطبخ الخليجي للبنانية تعشق الأكل,"['aj+ عربي aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'برامج يوتيوب', 'قصص عالمية', 'قصص نجاح', 'قصص واقعية مؤثرة', '“قصص الشعوب', 'فيديو تحفيزي', 'فيديو مؤثر', 'اخبار ال', 'بحريني', 'ليبي', 'الخليج', 'مطبخ']",24,none,ar,ar,PT3M39S,hd,false,True,{},rectangular,32113,684,0,59
2203,2017-10-21T18:00:00Z,الدحيح - المصفوفة,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'فيديو مؤثر', 'UC-4Kn', 'نباتات', 'طبيعة', 'اخبار اليوم', 'الدحيح', 'الدحيح AJ+', 'الدحيح الالحاد', 'الدحيح ٢٠١٧', 'الدحيح التدخين', 'Eldahih', 'aJ+ عربي', 'الدحيح aj+', 'aj بالعربي', 'انت جامد', 'الدحيح البوس', 'ليه محدش مهتم بيا', 'ليه محدش مهتم بيا الدحيح', 'الدحيح ليه محدش مهتم بيا', 'da7ee7', 'dahih', '#الدحيح', 'ليه محدش مهتم بينا', 'الدحيح الرآي الاخر', 'ما ذنب النباتات', 'الدحيح النباتات', 'متراقبين', 'الروتر', 'الدحيح الروتر', 'الدحيح مراقبة', 'حلقة الدحيح الجديدة', 'الدحيح - المصفوفة', 'المصفوفة']",24,none,ar,ar,PT9M29S,hd,false,True,{},rectangular,2654726,88102,0,3261
2204,2017-10-20T18:00:02Z,هل أنتم جائعون؟ ماذا تحبون أن تأكلوا؟ كبة مشوية؟ كسكس؟ أم عصيدة؟,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'برامج يوتيوب', 'قصص عالمية', 'قصص نجاح', 'قصص واقعية مؤثرة', 'قصص الشعوب', 'فيديو تحفيزي', 'فيديو مؤثر', 'اخبار الساعة', 'اخبار عاجلة', 'UC-4Kn']",24,none,ar,ar,PT2M48S,hd,false,True,{},rectangular,29962,964,0,131
2205,2017-10-19T19:00:02Z,السليط الإخباري -  ثقافة الجنسية | الحلقة (13) الموسم الرابع,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'برامج يوتيوب', 'قصص عالمية', 'قصص نجاح', 'قصص واقعية مؤثرة', 'قصص الشعوب', 'فيديو تحفيزي', 'فيديو مؤثر', 'اخبار الساعة', 'اخبار عاجلة', 'UC-4Kn', 'السليط الاخباري', 'نيكولاس خوري', 'ثقافة جنسية', 'السليط الموسم الرابع']",24,none,ar,ar,PT10M47S,hd,false,True,{},rectangular,1169753,35144,0,1609
2206,2017-10-16T13:00:02Z,سفرطاس - سورية وليبي يسددان ضربات من تحت السفرطاس,"['aj+ عربي aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'برامج يوتيوب', 'قصص عالمية', 'قصص نجاح', 'قصص واقعية مؤثرة', '“قصص الشعوب', 'فيديو تحفيزي', 'فيديو مؤثر', 'اخبار ال', 'سورية', 'ليبي', 'الفتّة']",24,none,ar,ar,PT3M32S,hd,false,True,{},rectangular,46713,1203,0,178
2207,2017-10-14T18:00:01Z,الدحيح - أسماء للبيع,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'فيديو مؤثر', 'UC-4Kn', 'plants', 'نباتات', 'طبيعة', 'اخبار اليوم', 'الدحيح', 'الدحيح AJ+', 'الدحيح الالحاد', 'الدحيح ٢٠١٧', 'الدحيح التدخين', 'Eldahih', 'aJ+ عربي', 'الدحيح aj+', 'aj بالعربي', 'انت جامد', 'الدحيح البوس', 'ليه محدش مهتم بيا', 'ليه محدش مهتم بيا الدحيح', 'الدحيح ليه محدش مهتم بيا', 'da7ee7', 'dahih', '#الدحيح', 'ليه محدش مهتم بينا', 'الدحيح الرآي الاخر', 'ما ذنب النباتات', 'الدحيح النباتات', 'متراقبين', 'الروتر', 'الدحيح الروتر', 'الدحيح مراقبة', 'حلقة الدحيح الجديدة', 'اسماء للبيع']",24,none,ar,ar,PT8M14S,hd,false,True,{},rectangular,2280957,78737,0,1682
2208,2017-10-13T18:00:03Z,معنى وزيادة | ما وراء اللوح,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'برامج يوتيوب', 'قصص عالمية', 'قصص نجاح', 'قصص واقعية مؤثرة', 'قصص الشعوب', 'فيديو تحفيزي', 'فيديو مؤثر', 'اخبار الساعة', 'اخبار عاجلة', 'UC-4Kn']",24,none,ar,ar,PT3M9S,hd,false,True,{},rectangular,30892,854,0,75
2209,2017-10-12T19:00:04Z,السليط الإخباري - التطبيل | الحلقة (12) الموسم الرابع,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'برامج يوتيوب', 'قصص عالمية', 'قصص نجاح', 'قصص واقعية مؤثرة', 'قصص الشعوب', 'فيديو تحفيزي', 'فيديو مؤثر', 'اخبار الساعة', 'اخبار عاجلة', 'UC-4Kn', 'نيكولاس خوري', 'nikolas khoury', 'السليط الإخباري', 'الموسم الرابع', 'الحلقة الثانية عشر', 'حقوق المرأة', 'سرطان الثدي', 'توعية', 'حملة توعوية', 'كأس العالم 2018', 'المنتخب المصري', 'الاعلام المصري', 'كرة قدم', 'محمود عباس', 'اسماعيل هنية', 'المصالحة الفلسطينة', 'تونس', 'تعليم', 'تطبيل', 'سحيج', 'تسحيج', 'طبال', 'شيات', 'قفاف', 'زعيم', 'ديكتاتور']",24,none,ar,ar,PT8M23S,hd,false,True,{'ytRating': 'ytAgeRestricted'},rectangular,611000,20173,0,909
2210,2017-10-10T11:00:00Z,سفرطاس - أردنية  بحزام ناسف أم مصري بودن القطة,"['aj+ عربي aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'برامج يوتيوب', 'قصص عالمية', 'قصص نجاح', 'قصص واقعية مؤثرة', '“قصص الشعوب', 'فيديو تحفيزي', 'فيديو مؤثر', 'اخبار ال', 'القطة', 'الأردن', 'مصر', 'منسف', 'سفرطاس']",24,none,ar,ar,PT3M36S,hd,false,True,{},rectangular,63073,1613,0,116
2211,2017-10-07T18:00:01Z,الدحيح - متراقبين؟,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'فيديو مؤثر', 'UC-4Kn', 'plants', 'نباتات', 'طبيعة', 'اخبار اليوم', 'الدحيح', 'الدحيح AJ+', 'الدحيح الالحاد', 'الدحيح المخ', 'الدحيح ٢٠١٧', 'الدحيح التدخين', 'Eldahih', 'aJ+ عربي', 'الدحيح aj+', 'aj بالعربي', 'انت جامد', 'الدحيح البوس', 'ليه محدش مهتم بيا', 'ليه محدش مهتم بيا الدحيح', 'الدحيح ليه محدش مهتم بيا', 'da7ee7', 'dahih', '#الدحيح', 'ليه محدش مهتم بينا', 'الدحيح الرآي الاخر', 'ما ذنب النباتات', 'الدحيح النباتات', 'متراقبين', 'الروتر', 'الدحيح الروتر', 'الدحيح مراقبة', 'حلقة الدحيح الجديدة', 'عمر يجرب']",24,none,ar,ar,PT7M28S,hd,true,True,{},rectangular,2334065,83641,0,1280
2212,2017-10-06T18:00:01Z,معنى وزيادة | ملابسنا وملابسكم,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'برامج يوتيوب', 'قصص عالمية', 'قصص نجاح', 'قصص واقعية مؤثرة', 'قصص الشعوب', 'فيديو تحفيزي', 'فيديو مؤثر', 'اخبار الساعة', 'اخبار عاجلة', 'UC-4Kn', 'aj+ عربي aj+ عربي', 'اخبار العراق', 'اخبار تونس', 'اخبار فلسطين', 'فلسطين اليوم', 'اخبار قطر', 'اخبار السعودية', 'اخبار الامارات', 'اخبار المغرب', 'اخبار سوريا']",24,none,ar,ar,PT3M12S,hd,false,True,{},rectangular,37896,1248,0,110
2213,2017-10-05T19:00:00Z,السليط الإخباري -  قهوة عرب | الحلقة (11) الموسم الرابع,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'برامج يوتيوب', 'قصص عالمية', 'قصص نجاح', 'قصص واقعية مؤثرة', 'قصص الشعوب', 'فيديو تحفيزي', 'فيديو مؤثر', 'اخبار الساعة', 'اخبار عاجلة', 'UC-4Kn', 'aj+ عربي aj+ عربي', '“قصص الشعوب', 'اخبار مصر', 'اخبار العراق', 'اخبار تونس', 'اخبار فلسطين', 'فلسطين اليوم', 'اخبار قطر', 'اخبار السعودية', 'السليط']",24,none,ar,ar,PT8M20S,hd,false,True,{},rectangular,646130,19411,0,1052
2214,2017-10-02T13:00:00Z,سفرطاس - آلاء تصمد أمام الهريسة وخليل ينهار أمام الفوارغ,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'برامج يوتيوب', 'قصص عالمية', 'قصص نجاح', 'قصص واقعية مؤثرة', 'قصص الشعوب', 'فيديو تحفيزي', 'فيديو مؤثر', 'اخبار الساعة', 'اخبار عاجلة', 'UC-4Kn', 'تونس', 'فلسطين', 'كوسا', 'ورق عنب', 'علوش', 'مصارين', 'فوارغ', 'لبلابي', 'محشي', 'دوالي', 'هريسة', 'سفرطاس', 'مطبخ', 'مقادير', 'طبخ', 'تحضير', 'سفرطاس اكل', 'سفرطاس aj', 'سفرطاس تحدي الاكل', 'سفرطاس نيكولاس خوري', 'سفرطاس الحلقة الاولى', 'سفرطاس الحلقة 1']",24,none,ar,ar,PT3M24S,hd,true,True,{},rectangular,75405,1498,0,133
2215,2017-09-30T18:00:02Z,الدحيح - ما ذنب النباتات؟,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'فيديو مؤثر', 'UC-4Kn', 'plants', 'نباتات', 'طبيعة', 'اخبار اليوم', 'اخبار الساعة', 'مصر', 'الدحيح', 'الأسبوع', 'الدحيح AJ+', 'الدحيح الالحاد', 'الدحيح المخ', 'الدحيح ٢٠١٧', 'الدحيح التدخين', 'Eldahih', 'aJ+ عربي', 'الدحيح aj+', 'aj بالعربي', 'السمع و الطاعه', 'انت جامد', 'الدحيح البوس', 'ليه محدش مهتم بيا', 'ليه محدش مهتم بيا الدحيح', 'الدحيح ليه محدش مهتم بيا', 'da7ee7', 'dahih', '#الدحيح', 'ليه محدش مهتم بينا', 'الدحيح الرآي الاخر', 'ما ذنب النباتات', 'الدحيح النباتات']",24,none,ar,ar,PT11M58S,hd,false,True,{},rectangular,2141171,74267,0,2136
2216,2017-09-29T18:00:06Z,معنى وزيادة | جملة مفيدة!,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'برامج يوتيوب', 'قصص عالمية', 'قصص نجاح', 'قصص واقعية مؤثرة', 'قصص الشعوب', 'فيديو تحفيزي', 'فيديو مؤثر', 'اخبار الساعة', 'اخبار عاجلة', 'UC-4Kn', 'funny', 'Morocco', 'Tunis', 'Tunisia', 'Lebanon', 'Sudan', 'Arabic', 'language', 'fun', 'games', 'happy', 'معنا معنى', 'معنى و زيادة', 'معنى وزيادة', 'كلمات عربية', 'كلمات مضحة', 'كلمات غريبة']",24,none,ar,ar,PT3M19S,hd,true,True,{},rectangular,40494,1091,0,46
2217,2017-09-28T19:00:07Z,السليط الإخباري -  البطريق هو الحل | الحلقة (10) الموسم الرابع,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'برامج يوتيوب', 'قصص عالمية', 'قصص نجاح', 'قصص واقعية مؤثرة', 'قصص الشعوب', 'فيديو تحفيزي', 'فيديو مؤثر', 'اخبار الساعة', 'اخبار عاجلة', 'UC-4Kn', 'نيكولاس خوري', 'nikolas khoury', 'السليط الإخباري', 'الموسم الرابع', 'الحلقة العاشرة', 'السيسي', 'بلحة', 'تطبيع', 'التحرش الجنسي', 'تونس', 'اعصار ارما', 'قيادة المرأة', 'ربع عقل', 'فتاوي شيوخ', 'محمد عباس', 'حل الدولتين', 'السماح بقيادة المرأة', 'مذيعة مصرية', 'النشرة الجوية في تونس', 'ملكات جمال لبنان']",24,none,ar,ar,PT10M10S,hd,false,True,{},rectangular,860699,24318,0,914
2218,2017-09-25T18:00:01Z,الدحيح - الرأي الآخر,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'اخبار الساعة', 'UC-4Kn', 'مصر', 'الدحيح', 'الأسبوع', 'الأيام', 'الدحيح AJ+', 'الدحيح الالحاد', 'الدحيح المخ', 'الدحيح ٢٠١٧', 'الدحيح التدخين', 'Eldahih', 'aJ+ عربي', 'الدحيح aj+', 'aj بالعربي', 'السمع و الطاعه', 'انت جامد', 'الدحيح البوس', 'ليه محدش مهتم بيا', 'ليه محدش مهتم بيا الدحيح', 'الدحيح ليه محدش مهتم بيا', 'da7ee7', 'dahih', '#الدحيح', 'ليه محدش مهتم بينا', 'الدحيح الرآي الاخر', 'الراي الاخر', 'الرأي الآخر']",24,none,ar,ar,PT6M23S,hd,true,True,{},rectangular,1267169,46956,0,852
2219,2017-09-23T18:00:02Z,الدحيح - المفروض مرفوض,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'اخبار الساعة', 'UC-4Kn', 'مصر', 'الدحيح', 'الأسبوع', 'الأيام', 'الدحيح AJ+', 'الدحيح الالحاد', 'الدحيح المخ', 'الدحيح ٢٠١٧', 'الدحيح التدخين', 'Eldahih', 'aJ+ عربي', 'الدحيح aj+', 'aj بالعربي', 'السمع و الطاعه', 'انت جامد', 'الدحيح البوس', 'ليه محدش مهتم بيا', 'ليه محدش مهتم بيا الدحيح', 'الدحيح ليه محدش مهتم بيا', 'da7ee7', 'dahih', '#الدحيح', 'ليه محدش مهتم بينا', 'المفروض مرفوض', 'الدحيح المفروض مرفوض']",24,none,ar,ar,PT8M42S,hd,true,True,{},rectangular,2448472,82954,0,1734
2220,2017-09-22T18:00:03Z,معنى و زيادة - سلطة اللهجات,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'برامج يوتيوب', 'قصص عالمية', 'قصص نجاح', 'قصص واقعية مؤثرة', 'قصص الشعوب', 'فيديو تحفيزي', 'فيديو مؤثر', 'اخبار الساعة', 'اخبار عاجلة', 'UC-4Kn', 'ثقافة', 'لهجات عربية', 'السودان', 'موريتانيا', 'لبنان', 'سوريا', 'تونسي', 'Egypt مصر', 'تحدي', 'تحدي لغات', 'تحدي اللهجات', 'لهجات', 'مسابقة', 'امتحان', 'لهجات ، المغرب', 'تونس', 'الاردن', 'فلسطسن']",24,none,ar,ar,PT3M27S,hd,true,True,{},rectangular,50129,1505,0,129
2221,2017-09-21T19:00:01Z,السليط الإخباري -  الحلقة المعجزة | الحلقة (9) الموسم الرابع,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'برامج يوتيوب', 'قصص عالمية', 'قصص نجاح', 'قصص واقعية مؤثرة', 'قصص الشعوب', 'فيديو تحفيزي', 'فيديو مؤثر', 'اخبار الساعة', 'اخبار عاجلة', 'UC-4Kn', 'نيكولاس خوري', 'nikolas khoury', 'السليط الإخباري', 'الموسم الرابع', 'الحلقة التاسعة', 'السيسي', 'بلحة', 'تطبيع', 'السديس', 'السعودية', 'الازمة الخليجية', 'حصار قطر', 'اسرائيل', 'خطاب السيسي', 'امريكا', 'التحرش الجنسي', 'السليط الاخباري', 'السليط الموسم الرابع']",24,none,ar,ar,PT9M8S,hd,false,True,{},rectangular,824697,24773,0,1296
2222,2017-09-18T18:00:03Z,الدحيح - صعود اليمين,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'اخبار الساعة', 'UC-4Kn', 'مصر', 'الدحيح', 'الأسبوع', 'الأيام', 'الدحيح AJ+', 'الدحيح الالحاد', 'الدحيح المخ', 'الدحيح ٢٠١٧', 'الدحيح التدخين', 'Eldahih', 'aJ+ عربي', 'الدحيح aj+', 'aj بالعربي', 'السمع و الطاعه', 'انت جامد', 'الدحيح البوس', 'ليه محدش مهتم بيا', 'ليه محدش مهتم بيا الدحيح', 'الدحيح ليه محدش مهتم بيا', 'da7ee7', 'dahih', '#الدحيح', 'ليه محدش مهتم بينا', 'جراثيم و مسدسات', 'صعود اليمين الدحيح', 'الدحيح صعود اليمين', 'da7ee7 aj+']",24,none,ar,ar,PT7M18S,hd,false,True,{},rectangular,1700363,61832,0,1126
2223,2017-09-16T18:02:04Z,الدحيح - جراثيم و مسدسات,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'اخبار الساعة', 'UC-4Kn', 'مصر', 'الدحيح', 'الأسبوع', 'الأيام', 'الدحيح AJ+', 'الدحيح الالحاد', 'الدحيح المخ', 'الدحيح ٢٠١٧', 'الدحيح التدخين', 'Eldahih', 'aJ+ عربي', 'الدحيح aj+', 'aj بالعربي', 'السمع و الطاعه', 'انت جامد', 'الدحيح البوس', 'ليه محدش مهتم بيا', 'ليه محدش مهتم بيا الدحيح', 'الدحيح ليه محدش مهتم بيا', 'da7ee7', 'dahih', '#الدحيح', 'ليه محدش مهتم بينا', 'الدحيح جراثيم و مسدسات', 'جراثيم و مسدسات']",24,none,ar,ar,PT11M31S,hd,false,True,{},rectangular,2231295,68660,0,1217
2224,2017-09-15T18:00:04Z,معنى وزيادة - الامتحان,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'برامج يوتيوب', 'قصص عالمية', 'قصص نجاح', 'قصص واقعية مؤثرة', 'قصص الشعوب', 'فيديو تحفيزي', 'فيديو مؤثر', 'اخبار الساعة', 'اخبار عاجلة', 'UC-4Kn', 'world', 'test', 'امتحان', 'كلمات', 'فلسطين', 'الأردن', 'الاردن', 'تونس', 'لبنان', 'العراق']",25,none,ar,ar,PT4M42S,hd,true,True,{},rectangular,41932,1290,0,96
2225,2017-09-14T19:00:01Z,السليط الإخباري -  العصر الحجري | الحلقة (8) الموسم الرابع,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'برامج يوتيوب', 'قصص عالمية', 'قصص نجاح', 'قصص واقعية مؤثرة', 'قصص الشعوب', 'فيديو تحفيزي', 'فيديو مؤثر', 'اخبار الساعة', 'اخبار عاجلة', 'UC-4Kn', 'نيكولاس خوري', 'nikolas khoury', 'السليط الإخباري', 'الموسم الرابع', 'الحلقة الثامنة', 'اعصار ارما', 'امريكا', 'اعصار', 'فيضان', 'الاردن', 'اليابان', 'كوريا الشمالية', 'كيم جونغ اون', 'هيومن رايتس', 'حقوق الانسان', 'السيسي', 'الازمة الخليجية', 'قطر', 'حصار قطر', 'مقاطعة قطر', 'علم قطر', 'اغنية علم قطر', 'محمد عبده', 'سوريا']",24,none,ar,ar,PT8M34S,hd,false,True,{},rectangular,746304,23509,0,1050
2226,2017-09-11T18:00:00Z,الدحيح - عنفوان إنسان,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'برامج يوتيوب', 'قصص عالمية', 'قصص نجاح', 'قصص واقعية مؤثرة', 'قصص الشعوب', 'فيديو تحفيزي', 'فيديو مؤثر', 'اخبار الساعة', 'اخبار عاجلة', 'UC-4Kn', 'الدحيح - عنفوان إنسان', 'الدحيح AJ', 'عنفوان الانسان', 'حلقة الدحيح', 'الدحيح الجديدة']",24,none,ar,ar,PT6M31S,hd,true,True,{},rectangular,1470875,52875,0,1000
2227,2017-09-09T18:00:04Z,الدحيح - قاتل الكلمات وسفاح اللغات,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'برامج يوتيوب', 'قصص عالمية', 'قصص نجاح', 'قصص واقعية مؤثرة', 'قصص الشعوب', 'فيديو تحفيزي', 'فيديو مؤثر', 'اخبار الساعة', 'اخبار عاجلة', 'UC-4Kn', '#الدحيح', 'science', 'الدحيح', 'اللغات', 'اللغة', 'تعبير', 'كلمات', 'language', 'da7ee7', 'قاتل الكلمات وسفاح اللغات', 'الدحيح ١٩٨٤', 'كتاب ١٩٨٤']",24,none,ar,ar,PT7M46S,hd,false,True,{},rectangular,1935403,73603,0,1540
2228,2017-09-08T18:00:01Z,معنى وزيادة | الاسم الكريم؟,"['aj+ عربي', 'aj+ بالعربي', 'aj+ arabi', 'اخبار اليوم', 'برامج يوتيوب', 'قصص عالمية', 'قصص نجاح', 'قصص واقعية مؤثرة', 'قصص الشعوب', 'فيديو تحفيزي', 'فيديو مؤثر', 'اخبار الساعة', 'اخبار عاجلة', 'UC-4Kn', 'funny', 'Morocco', 'Tunis', 'Tunisia', 'Lebanon', 'Sudan', 'Arabic', 'language', 'fun', 'games', 'happy', 'معنا معنى', 'معنى و زيادة', 'معنى وزيادة', 'كلمات عربية', 'كلمات مضحة', 'كلمات غريبة']",24,none,ar,ar,PT4M7S,hd,true,True,{},rectangular,51671,1688,0,161
